Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2022-107269,2022-10-15,2022-10-20,Standard Class,CU-0365,Consumer,West,Montana,Office Supplies,Paper,181.54,2,0.0,98.65
CA-2021-107270,2021-02-21,2021-02-26,Standard Class,CU-0683,Consumer,South,Oklahoma,Technology,Machines,3546.02,2,0.0,1336.11
CA-2020-107271,2020-03-15,2020-03-20,Standard Class,CU-0366,Consumer,Central,Missouri,Office Supplies,Labels,16.55,1,0.3,6.4
CA-2020-107272,2020-12-11,2020-12-14,Second Class,CU-0376,Corporate,Central,Michigan,Office Supplies,Art,44.08,2,0.0,20.04
CA-2021-107273,2021-11-23,2021-11-28,Standard Class,CU-0692,Consumer,South,Florida,Office Supplies,Envelopes,28.35,5,0.0,14.71
CA-2022-107274,2022-06-01,2022-06-06,Standard Class,CU-0194,Consumer,Central,Wisconsin,Office Supplies,Labels,10.36,1,0.0,6.57
CA-2020-107275,2020-05-17,2020-05-20,Second Class,CU-0611,Consumer,Central,Texas,Furniture,Bookcases,783.1,1,0.0,257.83
CA-2021-107276,2021-01-08,2021-01-13,Standard Class,CU-0065,Corporate,East,Pennsylvania,Office Supplies,Fasteners,5.18,1,0.2,1.78
CA-2023-107277,2023-02-09,2023-02-14,Standard Class,CU-0331,Corporate,Central,Iowa,Office Supplies,Storage,183.69,1,0.15,69.65
CA-2020-107278,2020-11-13,2020-11-16,Second Class,CU-0226,Home Office,South,Arkansas,Technology,Machines,1316.11,1,0.2,131.76
CA-2021-107279,2021-06-12,2021-06-15,Second Class,CU-0703,Consumer,East,North Carolina,Office Supplies,Appliances,361.05,1,0.2,74.82
CA-2022-107280,2022-08-07,2022-08-10,Second Class,CU-0172,Consumer,Central,Minnesota,Technology,Machines,6599.79,3,0.0,2593.8
CA-2021-107281,2021-07-27,2021-08-01,Standard Class,CU-0025,Corporate,East,Ohio,Office Supplies,Art,84.39,3,0.0,44.07
CA-2023-107282,2023-10-08,2023-10-13,Standard Class,CU-0617,Consumer,Central,Indiana,Furniture,Chairs,35.69,1,0.3,-0.95
CA-2020-107283,2020-10-13,2020-10-16,Second Class,CU-0247,Corporate,Central,Michigan,Technology,Phones,7058.88,6,0.2,1916.65
CA-2023-107284,2023-05-16,2023-05-21,Standard Class,CU-0484,Consumer,West,Oregon,Technology,Machines,6116.28,3,0.0,2197.46
CA-2022-107285,2022-10-19,2022-10-24,Standard Class,CU-0203,Consumer,East,Virginia,Technology,Phones,792.49,1,0.15,276.32
CA-2023-107286,2023-05-03,2023-05-06,Second Class,CU-0147,Corporate,West,Oregon,Office Supplies,Binders,150.54,1,0.0,93.27
CA-2023-107287,2023-08-05,2023-08-10,Standard Class,CU-0269,Consumer,East,North Carolina,Technology,Accessories,751.65,2,0.2,177.47
CA-2023-107288,2023-12-24,2023-12-29,Standard Class,CU-0473,Consumer,Central,Iowa,Technology,Phones,232.63,1,0.15,87.84
CA-2021-107289,2021-07-08,2021-07-11,Second Class,CU-0624,Consumer,Central,Illinois,Office Supplies,Envelopes,87.44,4,0.0,48.47
CA-2021-107290,2021-04-19,2021-04-24,Standard Class,CU-0310,Consumer,West,Arizona,Office Supplies,Labels,198.6,5,0.0,99.8
CA-2020-107291,2020-12-11,2020-12-13,First Class,CU-0393,Home Office,East,Ohio,Office Supplies,Appliances,2127.37,7,0.0,858.39
CA-2021-107292,2021-12-05,2021-12-10,Standard Class,CU-0559,Corporate,East,Pennsylvania,Furniture,Chairs,652.98,2,0.0,261.63
CA-2023-107293,2023-01-07,2023-01-12,Standard Class,CU-0278,Corporate,Central,Indiana,Technology,Copiers,2089.39,1,0.5,-581.29
CA-2020-107294,2020-11-03,2020-11-08,Standard Class,CU-0587,Home Office,East,North Carolina,Office Supplies,Envelopes,177.96,4,0.0,93.92
CA-2023-107295,2023-11-23,2023-11-28,Standard Class,CU-0699,Consumer,South,Arkansas,Furniture,Tables,1806.85,4,0.2,-490.19
CA-2023-107296,2023-06-02,2023-06-07,Standard Class,CU-0161,Consumer,Central,Minnesota,Office Supplies,Labels,12.22,1,0.0,7.55
CA-2020-107297,2020-02-22,2020-02-24,First Class,CU-0212,Home Office,West,Washington,Office Supplies,Fasteners,17.7,5,0.0,9.14
CA-2022-107298,2022-01-27,2022-01-29,First Class,CU-0487,Consumer,East,Virginia,Furniture,Bookcases,1389.64,2,0.0,464.14
CA-2020-107299,2020-09-26,2020-10-01,Standard Class,CU-0251,Consumer,West,Arizona,Furniture,Furnishings,10.51,1,0.0,4.1
CA-2022-107300,2022-10-21,2022-10-26,Standard Class,CU-0337,Consumer,Central,Minnesota,Technology,Machines,3633.1,3,0.2,405.38
CA-2021-107301,2021-03-02,2021-03-07,Standard Class,CU-0361,Consumer,East,New Jersey,Furniture,Bookcases,557.44,2,0.1,57.61
CA-2023-107302,2023-05-22,2023-05-24,First Class,CU-0565,Consumer,Central,Texas,Technology,Accessories,484.76,2,0.0,248.23
CA-2023-107303,2023-08-11,2023-08-16,Standard Class,CU-0644,Consumer,West,Washington,Technology,Machines,7093.58,3,0.1,2081.98
CA-2022-107304,2022-09-18,2022-09-23,Standard Class,CU-0105,Corporate,East,Massachusetts,Furniture,Furnishings,71.65,1,0.4,2.33
CA-2021-107305,2021-03-18,2021-03-21,Second Class,CU-0203,Home Office,South,Oklahoma,Furniture,Tables,744.83,1,0.0,1.06
CA-2023-107306,2023-10-20,2023-10-23,Second Class,CU-0698,Consumer,East,North Carolina,Furniture,Furnishings,292.76,2,0.0,96.44
CA-2022-107307,2022-08-17,2022-08-22,Standard Class,CU-0626,Corporate,Central,Michigan,Technology,Accessories,169.33,1,0.15,58.76
CA-2023-107308,2023-11-12,2023-11-14,First Class,CU-0674,Home Office,West,Oregon,Office Supplies,Envelopes,15.88,1,0.15,6.97
CA-2020-107309,2020-12-18,2020-12-23,Standard Class,CU-0359,Consumer,South,Oklahoma,Office Supplies,Storage,787.6,2,0.0,350.85
CA-2021-107310,2021-05-12,2021-05-17,Standard Class,CU-0482,Home Office,Central,Texas,Furniture,Chairs,1876.67,4,0.2,217.64
CA-2023-107311,2023-08-10,2023-08-12,First Class,CU-0145,Home Office,Central,Texas,Office Supplies,Envelopes,27.28,1,0.0,14.32
CA-2021-107312,2021-07-17,2021-07-22,Standard Class,CU-0241,Corporate,East,New Jersey,Office Supplies,Labels,114.65,4,0.15,58.95
CA-2021-107313,2021-10-09,2021-10-14,Standard Class,CU-0652,Home Office,West,Utah,Office Supplies,Envelopes,128.28,5,0.3,58.57
CA-2021-107314,2021-09-24,2021-09-24,Same Day,CU-0780,Home Office,West,California,Office Supplies,Paper,192.88,2,0.0,117.61
CA-2023-107315,2023-10-03,2023-10-08,Standard Class,CU-0446,Consumer,West,Utah,Office Supplies,Labels,22.6,1,0.3,7.33
CA-2022-107316,2022-04-01,2022-04-06,Standard Class,CU-0649,Consumer,South,Tennessee,Technology,Copiers,3074.21,1,0.3,433.89
CA-2020-107317,2020-07-15,2020-07-20,Standard Class,CU-0800,Consumer,South,Louisiana,Furniture,Chairs,1412.88,3,0.15,336.59
CA-2020-107318,2020-04-26,2020-05-01,Standard Class,CU-0493,Corporate,West,Montana,Office Supplies,Storage,22.32,1,0.4,4.38
CA-2023-107319,2023-03-17,2023-03-20,Second Class,CU-0536,Corporate,East,Georgia,Furniture,Furnishings,122.62,1,0.0,55.63
CA-2023-107320,2023-10-13,2023-10-16,Second Class,CU-0744,Home Office,East,Ohio,Furniture,Chairs,855.48,1,0.0,326.4
CA-2022-107321,2022-12-14,2022-12-19,Standard Class,CU-0740,Consumer,West,Oregon,Office Supplies,Storage,500.58,3,0.0,176.87
CA-2021-107322,2021-04-12,2021-04-15,Second Class,CU-0585,Consumer,Central,Texas,Technology,Machines,2915.98,2,0.0,1085.44
CA-2020-107323,2020-09-22,2020-09-25,Second Class,CU-0070,Consumer,South,Alabama,Technology,Machines,9775.32,6,0.0,3183.07
CA-2021-107324,2021-12-08,2021-12-13,Standard Class,CU-0201,Consumer,Central,Iowa,Technology,Accessories,146.0,1,0.15,59.11
CA-2023-107325,2023-05-23,2023-05-28,Standard Class,CU-0085,Consumer,East,Georgia,Office Supplies,Paper,60.28,1,0.0,33.08
CA-2020-107326,2020-10-22,2020-10-22,Same Day,CU-0262,Consumer,West,Nevada,Technology,Accessories,60.58,1,0.5,-12.85
CA-2020-107327,2020-01-15,2020-01-20,Standard Class,CU-0276,Home Office,West,California,Furniture,Furnishings,1031.7,5,0.0,374.82
CA-2021-107328,2021-03-27,2021-04-01,Standard Class,CU-0720,Consumer,West,California,Technology,Copiers,3782.66,1,0.2,909.85
CA-2021-107329,2021-12-21,2021-12-26,Standard Class,CU-0747,Corporate,East,New Jersey,Office Supplies,Labels,21.25,5,0.0,11.14
CA-2021-107330,2021-04-27,2021-05-02,Standard Class,CU-0548,Home Office,South,Kentucky,Technology,Phones,414.41,1,0.15,168.68
CA-2022-107331,2022-03-11,2022-03-16,Standard Class,CU-0481,Consumer,Central,Michigan,Technology,Machines,2990.22,2,0.0,1186.57
CA-2022-107332,2022-11-26,2022-12-01,Standard Class,CU-0186,Consumer,Central,Iowa,Technology,Machines,2721.42,1,0.0,763.96
CA-2021-107333,2021-01-10,2021-01-12,First Class,CU-0063,Consumer,Central,Texas,Office Supplies,Storage,463.63,2,0.1,151.32
CA-2023-107334,2023-04-12,2023-04-14,First Class,CU-0058,Consumer,South,Louisiana,Technology,Machines,2502.06,1,0.0,929.49
CA-2021-107335,2021-09-20,2021-09-25,Standard Class,CU-0459,Consumer,West,Oregon,Office Supplies,Fasteners,32.56,4,0.0,14.61
CA-2023-107336,2023-09-11,2023-09-16,Standard Class,CU-0010,Consumer,West,Arizona,Furniture,Tables,883.78,2,0.15,-199.23
CA-2020-107337,2020-06-11,2020-06-14,Second Class,CU-0662,Consumer,West,Nevada,Office Supplies,Fasteners,5.72,3,0.1,2.87
CA-2023-107338,2023-12-04,2023-12-09,Standard Class,CU-0623,Consumer,East,New York,Technology,Accessories,445.3,1,0.0,205.95
CA-2022-107339,2022-04-24,2022-04-29,Standard Class,CU-0473,Home Office,South,Florida,Office Supplies,Labels,22.59,1,0.0,12.45
CA-2020-107340,2020-05-16,2020-05-18,First Class,CU-0191,Corporate,East,Virginia,Office Supplies,Appliances,122.03,2,0.15,46.44
CA-2022-107341,2022-12-22,2022-12-25,Second Class,CU-0454,Consumer,East,New York,Office Supplies,Paper,154.4,2,0.0,95.0
CA-2022-107342,2022-07-13,2022-07-15,First Class,CU-0524,Consumer,West,Nevada,Furniture,Chairs,782.15,1,0.3,64.13
CA-2023-107343,2023-03-22,2023-03-27,Standard Class,CU-0226,Home Office,East,Massachusetts,Furniture,Tables,609.37,1,0.0,22.41
CA-2022-107344,2022-06-25,2022-06-30,Standard Class,CU-0057,Consumer,Central,Illinois,Technology,Accessories,394.44,6,0.0,182.3
CA-2020-107345,2020-11-12,2020-11-17,Standard Class,CU-0578,Consumer,East,New Jersey,Office Supplies,Envelopes,106.66,4,0.15,55.21
CA-2023-107346,2023-10-01,2023-10-06,Standard Class,CU-0449,Consumer,West,California,Office Supplies,Supplies,132.6,4,0.0,72.66
CA-2020-107347,2020-03-23,2020-03-28,Standard Class,CU-0701,Corporate,South,Alabama,Furniture,Chairs,2232.41,3,0.2,517.83
CA-2022-107348,2022-01-10,2022-01-15,Standard Class,CU-0387,Corporate,East,Massachusetts,Furniture,Chairs,1116.97,1,0.0,415.68
CA-2022-107349,2022-12-08,2022-12-13,Standard Class,CU-0058,Corporate,West,Arizona,Office Supplies,Art,13.87,1,0.3,4.6
CA-2021-107350,2021-05-14,2021-05-19,Standard Class,CU-0413,Home Office,West,Nevada,Office Supplies,Paper,65.89,1,0.0,37.15
CA-2021-107351,2021-08-04,2021-08-06,First Class,CU-0719,Consumer,Central,Illinois,Office Supplies,Art,27.15,1,0.5,-2.92
CA-2023-107352,2023-10-02,2023-10-07,Standard Class,CU-0609,Consumer,West,Montana,Technology,Copiers,6277.59,5,0.15,1554.6
CA-2023-107353,2023-05-07,2023-05-12,Standard Class,CU-0546,Consumer,East,Massachusetts,Office Supplies,Binders,442.28,2,0.0,210.85
CA-2023-107354,2023-06-07,2023-06-12,Standard Class,CU-0462,Consumer,West,Utah,Furniture,Furnishings,400.08,4,0.0,180.91
CA-2022-107355,2022-08-23,2022-08-28,Standard Class,CU-0465,Consumer,West,Colorado,Furniture,Bookcases,390.66,1,0.5,-142.83
CA-2020-107356,2020-10-02,2020-10-05,Second Class,CU-0521,Consumer,East,Georgia,Technology,Phones,6704.05,6,0.15,2001.45
CA-2020-107357,2020-02-25,2020-02-28,Second Class,CU-0149,Home Office,East,New York,Office Supplies,Binders,416.99,2,0.3,164.72
CA-2022-107358,2022-10-03,2022-10-06,Second Class,CU-0020,Corporate,West,Colorado,Furniture,Furnishings,31.26,1,0.1,9.03
CA-2023-107359,2023-11-04,2023-11-09,Standard Class,CU-0467,Home Office,South,Kentucky,Office Supplies,Labels,24.38,1,0.0,12.71
CA-2020-107360,2020-03-15,2020-03-18,Second Class,CU-0101,Consumer,East,Ohio,Office Supplies,Binders,436.44,2,0.0,215.0
CA-2022-107361,2022-08-17,2022-08-22,Standard Class,CU-0159,Consumer,Central,Texas,Technology,Phones,1944.72,5,0.2,583.03
CA-2021-107362,2021-08-21,2021-08-26,Standard Class,CU-0475,Consumer,West,Utah,Office Supplies,Art,159.12,2,0.0,85.12
CA-2020-107363,2020-11-04,2020-11-09,Standard Class,CU-0282,Consumer,East,Ohio,Office Supplies,Binders,152.19,1,0.3,38.06
CA-2020-107364,2020-07-21,2020-07-24,Second Class,CU-0120,Consumer,Central,Missouri,Office Supplies,Paper,143.96,2,0.1,63.47
CA-2020-107365,2020-05-23,2020-05-28,Standard Class,CU-0610,Consumer,West,Utah,Furniture,Chairs,470.25,1,0.4,29.74
CA-2022-107366,2022-12-04,2022-12-06,First Class,CU-0665,Consumer,West,Washington,Office Supplies,Appliances,187.83,3,0.0,64.81
CA-2023-107367,2023-01-24,2023-01-27,Second Class,CU-0157,Consumer,Central,Minnesota,Technology,Accessories,342.68,1,0.1,112.37
CA-2021-107368,2021-06-27,2021-06-30,Second Class,CU-0481,Consumer,Central,Missouri,Office Supplies,Labels,7.68,4,0.4,2.36
CA-2021-107369,2021-05-02,2021-05-07,Standard Class,CU-0230,Consumer,East,Ohio,Technology,Machines,2797.64,2,0.0,806.95
CA-2022-107370,2022-05-01,2022-05-04,Second Class,CU-0360,Consumer,Central,Indiana,Technology,Accessories,321.37,1,0.1,133.44
CA-2023-107371,2023-09-19,2023-09-24,Standard Class,CU-0450,Consumer,East,New Jersey,Technology,Accessories,779.88,2,0.0,343.38
CA-2020-107372,2020-02-24,2020-02-29,Standard Class,CU-0096,Consumer,West,Arizona,Technology,Machines,4061.66,3,0.1,815.23
CA-2020-107373,2020-06-07,2020-06-10,Second Class,CU-0679,Corporate,West,California,Furniture,Chairs,668.51,1,0.0,182.87
CA-2021-107374,2021-12-25,2021-12-30,Standard Class,CU-0746,Consumer,East,New York,Office Supplies,Appliances,146.57,1,0.4,-0.27
CA-2023-107375,2023-06-22,2023-06-24,First Class,CU-0278,Consumer,West,Colorado,Office Supplies,Paper,39.47,1,0.2,19.78
CA-2022-107376,2022-02-10,2022-02-13,Second Class,CU-0289,Consumer,East,Pennsylvania,Office Supplies,Binders,343.14,2,0.0,166.2
CA-2020-107377,2020-11-25,2020-11-30,Standard Class,CU-0235,Consumer,West,Utah,Technology,Copiers,9505.7,4,0.5,-2366.88
CA-2023-107378,2023-03-16,2023-03-21,Standard Class,CU-0389,Consumer,East,Pennsylvania,Technology,Copiers,6627.33,5,0.1,1732.85
CA-2023-107379,2023-09-17,2023-09-22,Standard Class,CU-0703,Consumer,South,Kentucky,Furniture,Furnishings,176.59,1,0.0,77.19
CA-2023-107380,2023-08-27,2023-08-29,First Class,CU-0469,Home Office,Central,Iowa,Office Supplies,Storage,407.57,1,0.0,193.72
CA-2020-107381,2020-03-11,2020-03-16,Standard Class,CU-0084,Consumer,South,Oklahoma,Office Supplies,Envelopes,19.48,1,0.2,9.26
CA-2022-107382,2022-12-09,2022-12-14,Standard Class,CU-0625,Consumer,West,Washington,Office Supplies,Storage,352.01,1,0.0,135.18
CA-2022-107383,2022-12-11,2022-12-13,First Class,CU-0518,Corporate,Central,Illinois,Furniture,Tables,1345.94,2,0.0,-64.86
CA-2021-107384,2021-12-05,2021-12-10,Standard Class,CU-0494,Home Office,South,Louisiana,Office Supplies,Storage,721.4,2,0.0,270.82
CA-2021-107385,2021-04-04,2021-04-09,Standard Class,CU-0402,Corporate,East,Georgia,Technology,Machines,4469.54,2,0.0,1438.19
CA-2020-107386,2020-07-26,2020-07-31,Standard Class,CU-0042,Consumer,Central,Missouri,Office Supplies,Envelopes,45.22,7,0.15,18.13
CA-2023-107387,2023-11-08,2023-11-13,Standard Class,CU-0427,Home Office,Central,Texas,Furniture,Chairs,224.47,1,0.0,100.85
CA-2022-107388,2022-07-26,2022-07-31,Standard Class,CU-0743,Corporate,Central,Missouri,Technology,Copiers,3605.64,1,0.0,1264.55
CA-2021-107389,2021-10-17,2021-10-22,Standard Class,CU-0053,Home Office,West,California,Office Supplies,Storage,343.24,1,0.1,122.51
CA-2023-107390,2023-03-25,2023-03-30,Standard Class,CU-0278,Corporate,South,Florida,Office Supplies,Supplies,154.64,2,0.1,65.4
CA-2020-107391,2020-08-17,2020-08-20,Second Class,CU-0656,Consumer,West,Oregon,Furniture,Chairs,157.55,3,0.5,-50.43
CA-2020-107392,2020-11-06,2020-11-11,Standard Class,CU-0016,Consumer,East,New Jersey,Technology,Machines,874.32,2,0.0,230.12
CA-2021-107393,2021-12-10,2021-12-13,Second Class,CU-0760,Consumer,West,Washington,Office Supplies,Binders,340.62,2,0.0,179.71
CA-2021-107394,2021-06-22,2021-06-27,Standard Class,CU-0688,Corporate,West,California,Technology,Copiers,2619.93,1,0.1,936.04
CA-2020-107395,2020-08-04,2020-08-06,First Class,CU-0476,Home Office,West,Washington,Furniture,Bookcases,955.95,3,0.0,269.93
CA-2020-107396,2020-11-27,2020-12-02,Standard Class,CU-0796,Consumer,West,Nevada,Office Supplies,Art,66.61,1,0.0,39.84
CA-2021-107397,2021-03-16,2021-03-21,Standard Class,CU-0055,Corporate,East,Virginia,Furniture,Bookcases,663.89,2,0.1,86.49
CA-2023-107398,2023-02-05,2023-02-07,First Class,CU-0270,Corporate,South,Louisiana,Furniture,Tables,855.31,2,0.5,-527.6
CA-2022-107399,2022-04-05,2022-04-10,Standard Class,CU-0204,Consumer,West,Nevada,Technology,Phones,1278.68,4,0.1,496.69
CA-2022-107400,2022-09-05,2022-09-07,First Class,CU-0308,Corporate,Central,Minnesota,Technology,Machines,3429.07,3,0.2,502.32
CA-2020-107401,2020-11-23,2020-11-26,Second Class,CU-0694,Consumer,Central,Indiana,Office Supplies,Envelopes,6.55,1,0.2,3.35
CA-2020-107402,2020-03-06,2020-03-09,Second Class,CU-0445,Corporate,East,New York,Technology,Machines,2078.81,7,0.15,464.14
CA-2023-107403,2023-10-14,2023-10-19,Standard Class,CU-0524,Home Office,Central,Illinois,Office Supplies,Binders,161.36,4,0.0,98.63
CA-2021-107404,2021-04-05,2021-04-07,First Class,CU-0480,Consumer,Central,Minnesota,Technology,Accessories,392.22,1,0.1,153.9
CA-2020-107405,2020-03-20,2020-03-23,Second Class,CU-0163,Consumer,South,Kentucky,Office Supplies,Storage,474.98,2,0.15,118.05
CA-2023-107406,2023-12-24,2023-12-29,Standard Class,CU-0768,Consumer,South,Arkansas,Office Supplies,Storage,288.32,1,0.4,41.14
CA-2021-107407,2021-07-10,2021-07-15,Standard Class,CU-0161,Corporate,East,Ohio,Technology,Machines,2294.02,1,0.1,800.18
CA-2021-107408,2021-03-12,2021-03-17,Standard Class,CU-0399,Consumer,East,Ohio,Office Supplies,Storage,169.46,2,0.0,76.58
CA-2023-107409,2023-10-14,2023-10-17,Second Class,CU-0764,Home Office,West,California,Technology,Copiers,9652.83,3,0.0,4058.34
CA-2020-107410,2020-12-05,2020-12-10,Standard Class,CU-0125,Consumer,West,Nevada,Furniture,Furnishings,224.02,2,0.5,-11.01
CA-2021-107411,2021-06-27,2021-06-30,Second Class,CU-0223,Corporate,Central,Minnesota,Office Supplies,Envelopes,27.52,1,0.2,12.67
CA-2023-107412,2023-10-06,2023-10-09,Second Class,CU-0442,Home Office,East,Pennsylvania,Office Supplies,Appliances,132.24,1,0.1,33.38
CA-2023-107413,2023-02-13,2023-02-16,Second Class,CU-0661,Corporate,West,Utah,Technology,Machines,13698.85,5,0.0,4967.8
CA-2022-107414,2022-09-14,2022-09-19,Standard Class,CU-0574,Consumer,West,Nevada,Furniture,Furnishings,80.41,1,0.1,33.87
CA-2023-107415,2023-05-19,2023-05-21,First Class,CU-0114,Home Office,East,Virginia,Technology,Phones,1574.0,5,0.0,645.52
CA-2023-107416,2023-10-19,2023-10-24,Standard Class,CU-0390,Home Office,South,Kentucky,Office Supplies,Envelopes,38.53,1,0.0,17.74
CA-2021-107417,2021-12-06,2021-12-11,Standard Class,CU-0443,Consumer,East,Georgia,Office Supplies,Art,132.84,3,0.1,71.29
CA-2022-107418,2022-02-07,2022-02-12,Standard Class,CU-0610,Corporate,West,Colorado,Office Supplies,Fasteners,7.11,1,0.0,3.79
CA-2022-107419,2022-12-26,2022-12-31,Standard Class,CU-0111,Corporate,East,Massachusetts,Office Supplies,Fasteners,4.4,1,0.0,2.56
CA-2023-107420,2023-04-27,2023-04-30,Second Class,CU-0038,Corporate,West,Oregon,Office Supplies,Supplies,12.1,1,0.4,2.9
CA-2022-107421,2022-11-04,2022-11-09,Standard Class,CU-0533,Consumer,West,Utah,Furniture,Tables,1341.38,2,0.1,76.29
CA-2020-107422,2020-10-22,2020-10-27,Standard Class,CU-0592,Consumer,Central,Missouri,Furniture,Bookcases,2604.04,4,0.0,835.57
CA-2022-107423,2022-09-09,2022-09-14,Standard Class,CU-0485,Home Office,East,Pennsylvania,Technology,Machines,5529.6,4,0.0,1548.1
CA-2023-107424,2023-01-21,2023-01-26,Standard Class,CU-0591,Consumer,South,Alabama,Furniture,Chairs,1009.5,2,0.2,187.77
CA-2020-107425,2020-12-10,2020-12-15,Standard Class,CU-0689,Corporate,East,New Jersey,Furniture,Furnishings,1111.4,5,0.0,495.88
CA-2022-107426,2022-12-06,2022-12-08,First Class,CU-0430,Corporate,Central,Indiana,Office Supplies,Supplies,187.1,2,0.0,79.8
CA-2023-107427,2023-12-06,2023-12-11,Standard Class,CU-0687,Corporate,West,Utah,Office Supplies,Binders,171.14,1,0.0,107.97
CA-2023-107428,2023-10-13,2023-10-18,Standard Class,CU-0563,Corporate,West,Montana,Office Supplies,Art,52.7,2,0.15,18.86
CA-2020-107429,2020-01-06,2020-01-11,Standard Class,CU-0234,Consumer,Central,Texas,Office Supplies,Labels,34.26,1,0.0,17.39
CA-2022-107430,2022-11-23,2022-11-28,Standard Class,CU-0496,Corporate,East,North Carolina,Technology,Copiers,2137.17,3,0.0,697.01
CA-2023-107431,2023-08-02,2023-08-07,Standard Class,CU-0799,Corporate,East,Georgia,Technology,Phones,2514.81,3,0.0,897.02
CA-2023-107432,2023-04-23,2023-04-28,Standard Class,CU-0783,Corporate,Central,Michigan,Office Supplies,Labels,20.95,1,0.0,13.36
CA-2023-107433,2023-11-12,2023-11-14,First Class,CU-0645,Consumer,West,Arizona,Furniture,Chairs,2104.45,4,0.3,115.25
CA-2021-107434,2021-06-14,2021-06-19,Standard Class,CU-0618,Corporate,Central,Missouri,Furniture,Furnishings,268.94,2,0.0,102.73
CA-2023-107435,2023-02-04,2023-02-09,Standard Class,CU-0084,Consumer,South,Alabama,Technology,Copiers,7103.82,4,0.5,-1024.67
